CensusTract,County,Borough,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Citizen,Income,IncomePerCap,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Unemployment
36081046000,Queens,Queens,5817,2783,3034,29.9,0.6,16.5,0.8,46.2,2376,28113,14468,31.3,37.3,17.8,30.5,28.4,5.1,18.2,16.9,6.2,61.7,10.3,2.4,2.6,47.1,7.9
36081046100,Queens,Queens,2988,1563,1425,42.5,4.8,0.4,0.2,49.2,1067,44757,18528,24.6,38.5,14.6,37.8,23.9,11.5,12.2,12.1,3.5,67.7,12.1,3.8,0.8,42.8,7.1
36081046200,Queens,Queens,8760,4123,4637,38.3,3.5,7.1,0.1,42.7,3622,47524,17342,15.6,19.1,14.8,40.1,23.1,11.2,10.8,18.8,6.4,65.3,5.5,2.4,1.5,48.0,10.4
36081046300,Queens,Queens,3985,1860,2125,53.8,1.2,0.5,0.0,41.2,1440,42720,17198,24.9,31.2,13.5,35.4,22.9,9.7,18.5,18.7,1.2,69.3,8.6,2.2,0.0,42.9,7.2
36081046400,Queens,Queens,1734,789,945,24.5,23.8,21.2,4.0,22.7,1321,95250,34214,10.6,17.7,59.1,3.7,27.3,2.5,7.3,25.9,6.2,58.7,2.7,0.5,5.9,45.5,7.9
36081046500,Queens,Queens,3680,2193,1487,78.8,3.4,0.0,0.0,17.8,1232,42344,17649,19.3,22.1,7.1,43.4,16.8,17.0,15.7,10.8,1.0,75.2,7.1,4.8,1.1,43.3,4.4
36081046600,Queens,Queens,3521,1491,2030,13.3,15.5,20.7,0.0,48.4,2255,52477,27633,30.8,44.0,36.3,19.1,36.3,2.0,6.3,31.4,2.3,59.2,5.1,1.1,0.9,41.5,7.4
36081046700,Queens,Queens,6815,3474,3341,62.7,3.7,1.3,0.0,32.4,2119,34214,13815,32.8,42.2,14.0,42.4,19.8,12.4,11.3,11.4,6.5,70.0,9.9,0.4,1.9,42.9,3.5
36081046800,Queens,Queens,3171,1616,1555,18.2,6.0,8.9,0.0,52.7,1771,42089,19184,13.1,14.7,26.2,34.1,24.5,2.6,12.6,15.2,5.6,70.1,4.4,1.3,3.4,48.1,13.0
36081046900,Queens,Queens,8205,4315,3890,50.9,4.8,1.9,0.0,35.9,3642,45048,21087,29.1,36.1,18.0,38.6,28.1,5.3,9.9,13.6,2.4,72.7,7.4,4.0,0.0,41.4,7.0
36081047000,Queens,Queens,3322,1741,1581,21.1,3.4,9.5,11.3,39.4,2094,53409,17247,10.9,17.0,17.9,39.0,16.8,9.5,16.9,34.7,4.7,57.3,2.6,0.0,0.8,51.1,15.8
36081047100,Queens,Queens,4218,2157,2061,23.2,7.1,0.0,0.0,69.4,1921,46855,21147,20.9,27.5,29.0,34.9,20.0,4.4,11.7,13.9,5.6,68.9,6.8,4.8,0.0,41.0,4.5
36081047200,Queens,Queens,4027,1673,2354,14.4,20.2,23.2,0.0,40.2,2952,65592,32415,13.1,41.9,43.1,20.4,24.4,5.5,6.6,29.9,6.8,57.5,2.0,0.0,3.8,44.6,9.7
36081047300,Queens,Queens,3710,1644,2066,20.4,11.8,2.6,0.0,65.1,2041,52500,28032,17.0,25.8,32.4,33.1,16.5,5.0,13.1,12.6,2.5,73.2,8.6,0.4,2.7,41.6,8.1
36081047500,Queens,Queens,4570,2177,2393,29.8,10.0,0.3,0.0,56.5,2185,54130,23540,19.4,31.8,27.2,28.6,24.5,4.9,14.8,14.4,2.1,75.3,7.5,0.0,0.7,41.7,6.9
36081047600,Queens,Queens,1459,772,687,9.4,35.9,13.7,0.0,36.1,853,86750,40317,5.1,5.6,54.9,8.6,30.5,4.4,1.7,68.7,7.2,19.6,0.0,1.9,2.6,34.0,3.6
36081047800,Queens,Queens,5500,2596,2904,23.6,20.0,23.2,0.0,23.9,3907,80149,34563,7.4,4.2,37.4,15.4,30.0,8.6,8.7,53.1,3.6,37.7,2.8,0.6,2.1,42.9,4.5
36081047900,Queens,Queens,5357,2649,2708,17.0,10.7,0.8,0.0,70.7,2822,46956,20897,17.4,28.4,25.5,22.2,30.0,1.9,20.4,27.8,8.1,54.5,6.6,2.7,0.4,42.0,5.0
36081048000,Queens,Queens,2932,1486,1446,20.1,3.2,17.9,5.7,42.0,1737,60398,27301,10.0,17.6,28.1,24.0,27.8,5.6,14.5,40.8,4.5,50.1,1.6,2.0,0.9,42.9,14.9
36081048100,Queens,Queens,6527,3302,3225,33.1,9.0,5.0,0.0,49.5,3614,35654,20281,16.2,8.1,19.1,36.9,21.7,7.5,14.8,14.1,12.5,59.3,9.6,3.4,1.2,36.8,5.8
36081048200,Queens,Queens,1556,716,840,21.5,3.5,22.0,0.0,41.5,1127,83333,24602,7.8,10.3,32.3,22.8,28.0,7.3,9.5,42.3,6.1,44.4,4.4,0.7,2.0,42.6,14.8
36081048300,Queens,Queens,4212,2004,2208,46.8,10.8,0.7,0.0,39.7,1954,43019,19690,20.1,28.5,21.5,43.6,18.0,3.1,13.7,14.7,3.9,72.4,3.8,3.6,1.5,39.6,5.8
36081048400,Queens,Queens,4977,2305,2672,11.5,3.2,29.0,0.0,38.7,3354,61184,25354,8.4,9.9,25.8,27.5,27.0,10.8,9.0,42.4,1.4,51.6,0.9,2.6,1.1,49.8,12.9
36081048500,Queens,Queens,4639,2156,2483,19.2,7.7,1.2,0.0,70.6,2457,53194,24101,11.3,6.3,38.2,17.1,25.0,5.9,13.7,9.5,7.3,76.6,2.8,0.4,3.3,46.8,7.8
36081048900,Queens,Queens,1651,805,846,33.0,9.0,0.3,0.0,57.7,842,65625,24455,8.0,2.9,19.3,28.1,32.8,10.5,9.3,34.0,13.3,48.4,3.8,0.0,0.5,38.9,3.9
36081049200,Queens,Queens,4387,1870,2517,12.5,2.5,55.6,0.0,19.9,3006,54432,29050,6.8,5.2,39.7,15.8,28.4,5.3,10.8,48.9,7.8,39.6,1.5,2.2,0.0,44.1,7.8
36081049301,Queens,Queens,1933,939,994,25.5,43.5,1.1,0.0,29.4,1129,60426,28859,7.0,2.1,29.1,27.8,26.5,7.7,8.9,31.0,9.0,50.9,5.9,1.4,1.8,38.1,7.4
36081049302,Queens,Queens,2376,1146,1230,24.7,58.9,5.6,0.0,10.0,1656,60268,29313,12.0,17.1,36.4,19.4,25.3,12.5,6.4,32.4,0.9,57.3,8.1,1.3,0.0,41.8,11.1
36081049500,Queens,Queens,1283,555,728,38.0,58.2,0.0,0.0,3.8,897,60594,27106,11.6,13.9,25.6,20.0,20.3,20.3,13.8,38.6,6.0,48.3,1.7,1.4,3.9,42.1,7.7
36081049600,Queens,Queens,3110,1559,1551,18.3,3.3,18.9,0.0,31.8,2221,73013,22977,10.3,16.9,23.3,18.2,34.2,11.5,12.7,54.9,6.4,32.6,1.7,2.4,2.0,44.4,15.3
36081049700,Queens,Queens,2675,1329,1346,25.9,35.8,0.9,0.0,33.9,1613,45417,28090,11.3,9.8,26.8,19.2,30.6,16.3,7.1,37.1,2.5,55.7,4.8,0.0,0.0,40.4,4.5
36081049900,Queens,Queens,4980,2575,2405,18.7,11.4,0.0,0.0,68.5,2502,57813,23257,13.1,17.1,35.4,23.5,22.4,6.8,11.9,24.3,7.9,60.3,3.3,1.7,2.5,42.9,7.5
36081050000,Queens,Queens,4444,2241,2203,16.9,4.2,64.9,0.2,7.9,2683,40044,18926,24.2,32.2,20.2,38.8,14.4,11.7,15.0,33.7,4.5,49.1,4.4,4.3,3.9,46.3,17.1
36081050201,Queens,Queens,1427,639,788,13.9,0.8,78.8,0.0,3.4,942,74813,27290,2.5,1.5,24.5,21.9,26.9,12.9,13.8,41.4,2.5,50.0,4.0,0.0,2.0,44.3,9.4
36081050202,Queens,Queens,1357,599,758,10.3,1.6,73.7,0.0,8.8,989,61618,24166,6.9,0.0,20.7,36.7,29.5,6.2,6.9,48.2,5.4,45.4,0.0,0.0,1.0,54.1,19.5
36081050400,Queens,Queens,2018,969,1049,7.0,2.8,88.4,0.1,0.0,1451,64554,24599,8.6,15.6,28.7,26.1,33.3,3.9,8.0,45.1,2.0,50.6,2.4,0.0,0.0,44.6,15.9
36081050500,Queens,Queens,1456,721,735,21.6,44.4,2.3,0.0,30.6,927,62625,31219,12.9,30.7,48.5,11.0,20.2,10.8,9.5,25.8,7.9,59.4,5.8,0.0,1.1,43.1,10.5
36081050600,Queens,Queens,1686,721,965,5.9,0.8,82.5,0.0,7.5,1174,81875,28375,4.0,4.2,33.1,27.0,25.4,4.6,9.9,48.6,3.0,41.0,1.0,5.6,0.8,45.1,11.3
36081050700,Queens,Queens,3580,1660,1920,16.9,54.9,0.9,0.0,26.3,2427,75865,30961,12.0,8.3,36.2,21.1,28.4,8.7,5.5,40.8,9.3,44.1,0.8,0.5,4.5,42.2,7.4
36081050800,Queens,Queens,2072,972,1100,3.8,1.4,81.4,0.0,9.1,1200,66250,21958,10.9,12.7,18.0,31.0,23.3,16.8,11.0,48.3,5.2,43.1,3.4,0.0,0.0,55.2,19.8
36081051000,Queens,Queens,2096,1017,1079,5.9,0.6,75.1,0.0,12.6,1375,115069,26155,4.5,4.3,27.0,33.9,21.0,8.2,10.0,45.1,3.5,48.2,2.1,0.0,1.2,56.6,16.1
36081051100,Queens,Queens,1961,950,1011,15.1,76.2,0.0,0.0,8.7,1337,70337,38638,4.1,3.7,33.8,17.8,25.0,17.2,6.2,57.0,4.3,35.4,1.0,1.8,0.6,38.7,6.2
36081051200,Queens,Queens,2925,1324,1601,10.1,0.2,72.0,0.0,1.7,1777,68625,23923,11.6,22.8,27.5,22.8,28.9,9.7,11.1,40.5,4.3,51.7,0.6,1.4,1.5,55.9,14.9
36081051300,Queens,Queens,2023,1060,963,20.2,46.3,0.0,0.0,33.5,1239,55281,27391,6.4,1.3,24.8,17.5,28.0,19.6,10.1,36.1,7.0,50.0,2.9,3.1,1.0,41.8,5.2
36081051500,Queens,Queens,2693,1298,1395,22.7,72.1,1.9,0.0,3.1,1893,69560,37826,10.2,18.7,33.3,28.3,18.0,15.6,4.9,47.8,6.1,42.4,2.4,0.0,1.4,39.4,4.2
36081051600,Queens,Queens,1866,942,924,14.6,1.3,83.2,0.5,0.0,1417,54620,23741,9.3,15.1,29.0,35.7,21.8,3.4,10.2,40.4,13.6,43.3,2.6,0.0,0.0,47.8,22.7
36081051700,Queens,Queens,1777,821,956,46.0,50.1,0.8,0.6,2.2,1093,59412,28866,14.6,22.0,27.7,23.7,29.4,9.5,9.7,35.8,6.1,44.3,10.5,2.8,0.5,38.5,10.3
36081051800,Queens,Queens,2441,1140,1301,10.3,0.1,89.2,0.0,0.0,1544,81397,22970,7.0,12.6,26.1,25.0,26.4,9.6,12.9,55.2,2.7,39.6,2.6,0.0,0.0,46.8,19.6
36081052000,Queens,Queens,1640,738,902,6.2,1.8,89.7,0.0,1.0,1166,102625,29181,3.6,0.0,26.0,37.2,18.8,5.9,12.1,46.5,2.3,46.3,1.8,0.0,3.1,53.9,6.6
36081052100,Queens,Queens,1744,833,911,17.0,69.4,3.8,0.0,4.1,1117,60260,27316,15.9,24.3,27.7,18.5,28.5,13.6,11.7,38.2,9.7,46.5,4.0,1.5,0.2,35.6,5.5
36081052200,Queens,Queens,1854,851,1003,6.9,0.3,92.0,0.0,0.0,1258,81923,28992,6.9,7.3,32.9,26.7,27.8,3.9,8.8,43.8,2.4,48.4,0.0,0.6,4.8,54.6,14.5
36081052400,Queens,Queens,1626,720,906,9.5,0.0,84.9,0.0,3.0,1122,75393,33157,9.9,27.3,20.9,34.2,24.4,6.0,14.4,37.3,2.8,52.2,2.9,1.2,3.6,57.6,11.8
36081052500,Queens,Queens,1840,887,953,23.5,65.1,1.0,0.0,10.4,1174,57813,35791,19.2,35.0,31.4,27.8,19.7,16.1,5.0,39.9,6.3,43.0,5.9,2.5,2.4,36.1,6.5
36081052600,Queens,Queens,1980,927,1053,14.2,2.2,73.3,0.0,2.6,1198,60729,20876,24.6,48.9,29.5,22.8,21.9,14.6,11.2,39.1,4.1,51.7,3.9,1.3,0.0,54.8,17.3
36081052800,Queens,Queens,1509,663,846,6.2,0.0,85.7,0.0,3.5,1035,57500,25072,13.3,14.6,21.5,29.2,35.7,4.1,9.5,40.2,1.9,55.7,0.0,0.8,1.6,63.7,13.7
36081053000,Queens,Queens,2311,1072,1239,4.5,0.0,91.0,1.1,0.0,1477,64583,23108,7.8,17.0,17.7,37.8,27.4,3.4,13.7,40.5,4.7,47.9,5.2,0.0,1.7,57.7,9.0
36081053100,Queens,Queens,2785,1355,1430,32.6,62.7,0.0,0.0,4.6,2017,41605,25523,16.7,13.5,23.2,26.8,20.6,13.5,15.9,30.5,8.8,46.2,6.5,1.7,6.2,47.7,17.4
36081053200,Queens,Queens,1699,747,952,4.6,1.8,85.6,0.0,1.3,1202,86950,30011,4.9,8.4,34.5,25.7,20.5,5.8,13.4,60.8,2.9,33.1,2.5,0.0,0.7,49.7,17.2
36081053401,Queens,Queens,2016,887,1129,5.9,3.8,85.9,0.0,1.6,1434,65583,30099,2.0,4.2,41.9,18.0,21.2,5.1,13.8,49.3,2.5,41.8,5.6,0.0,0.8,50.8,7.0
36081053500,Queens,Queens,1328,626,702,75.7,17.8,0.0,0.0,6.5,547,50750,16455,17.8,23.0,12.6,35.4,29.2,15.9,6.9,25.6,0.0,67.5,2.0,1.3,3.6,44.2,9.3
36081053601,Queens,Queens,1759,874,885,13.4,0.0,75.3,3.0,2.2,1252,65750,25543,6.0,11.6,32.8,28.1,20.4,8.4,10.4,38.4,1.9,56.7,0.7,2.4,0.0,50.1,11.4
36081053800,Queens,Queens,1720,719,1001,1.7,1.0,90.9,0.7,3.4,1138,74844,22602,6.6,4.0,16.7,26.7,40.5,2.8,13.4,52.5,4.2,39.8,0.3,1.3,1.9,46.2,9.7
36081053900,Queens,Queens,4338,2265,2073,42.7,33.3,2.1,0.0,20.7,2746,60833,25132,21.2,19.2,31.6,22.8,26.1,11.5,8.0,21.9,4.3,57.5,6.9,5.0,4.5,36.4,8.5
36081054000,Queens,Queens,4354,2061,2293,15.2,3.3,67.2,0.0,6.1,2470,48040,20576,19.3,18.4,18.4,24.9,29.0,12.0,15.7,41.0,9.3,42.6,1.6,3.4,2.0,46.7,16.2
36081054200,Queens,Queens,5482,2549,2933,19.2,9.5,20.3,1.1,25.5,3591,70798,22143,16.1,21.6,30.9,16.2,30.1,6.5,16.3,40.7,5.4,48.2,0.2,1.8,3.7,51.7,6.7
36081054500,Queens,Queens,3813,1948,1865,61.8,28.7,0.2,0.0,8.8,1652,52214,21582,19.9,32.4,22.1,35.2,16.2,14.9,11.7,14.7,1.3,71.0,11.5,1.1,0.4,36.2,6.0
36081054700,Queens,Queens,5382,2668,2714,73.4,13.4,2.0,0.0,11.1,2139,53465,21119,26.4,41.7,19.8,26.0,17.4,17.0,19.8,13.3,4.2,68.5,5.0,2.9,6.1,44.4,4.1
36081054800,Queens,Queens,2316,1115,1201,15.9,6.1,21.0,0.9,33.7,1616,72750,25788,5.2,6.4,32.0,19.0,23.9,8.3,16.8,44.4,11.7,38.8,2.8,0.0,2.2,46.1,8.1
36081054900,Queens,Queens,5503,2946,2557,72.1,17.4,2.3,0.0,8.2,2518,40797,16636,27.6,39.1,17.3,32.9,19.6,8.6,21.5,7.6,1.4,83.2,6.0,0.6,1.2,39.2,8.9
36081055100,Queens,Queens,4932,2419,2513,45.4,42.8,2.0,0.0,9.1,2618,45179,23000,20.1,25.6,26.7,35.0,19.2,6.1,13.0,10.8,1.4,82.7,3.3,1.3,0.5,40.0,10.2
36081055200,Queens,Queens,3006,1374,1632,23.6,9.9,37.1,0.0,23.6,2173,52917,24522,12.2,18.3,36.8,28.0,26.1,3.8,5.4,27.8,7.1,60.7,2.5,0.0,1.8,60.2,7.0
36081055300,Queens,Queens,2436,1113,1323,57.6,17.6,2.5,0.0,17.5,1153,46780,22214,28.9,50.7,13.8,33.4,24.8,13.0,15.0,5.3,1.6,77.7,8.3,5.7,1.4,35.0,5.0
36081055400,Queens,Queens,2344,1140,1204,21.4,9.5,18.8,0.0,44.7,1358,63542,24442,8.9,11.9,25.5,31.5,22.5,7.4,13.2,33.9,10.6,50.5,4.4,0.7,0.0,48.1,6.6
36081055500,Queens,Queens,2348,1255,1093,74.2,20.4,4.4,0.0,0.6,1099,46169,17866,23.1,30.8,13.1,35.3,16.0,20.2,15.4,14.2,0.5,74.7,9.4,0.5,0.6,37.5,7.6
36081055600,Queens,Queens,2453,1189,1264,21.4,7.7,9.7,0.0,45.2,1754,71985,25540,5.5,10.4,28.2,33.2,20.7,7.0,10.9,50.9,7.8,35.5,4.8,0.0,1.0,37.5,13.9
36081055700,Queens,Queens,3781,1796,1985,60.8,30.4,0.7,0.0,7.7,2052,42147,20288,20.6,29.5,18.3,20.1,31.0,15.4,15.3,25.0,8.6,56.3,7.9,1.2,1.0,38.8,9.3
36081055800,Queens,Queens,1763,897,866,26.8,16.4,10.4,0.0,34.9,1324,81600,27885,5.1,15.3,18.2,22.9,32.2,15.4,11.2,51.2,2.5,42.4,3.9,0.0,0.0,39.1,8.3
36081055900,Queens,Queens,1401,695,706,82.0,9.5,2.1,0.0,4.9,616,60625,18464,26.6,37.1,19.0,41.8,16.7,8.8,13.7,17.0,4.1,72.5,6.5,0.0,0.0,36.6,11.5
36081056000,Queens,Queens,1651,783,868,16.3,25.1,9.9,0.1,36.0,1095,60536,23582,16.0,30.8,27.9,25.1,27.3,5.5,14.2,58.5,7.3,31.3,1.5,0.7,0.7,44.4,2.2
36081056100,Queens,Queens,120,58,62,12.5,23.3,37.5,0.0,17.5,68,112188,40424,0.0,0.0,56.3,10.9,10.9,21.9,0.0,53.3,0.0,40.0,6.7,0.0,0.0,35.3,0.0
36081056200,Queens,Queens,1655,858,797,26.8,22.5,14.2,0.0,16.9,1121,88958,24717,12.3,36.8,22.9,22.5,30.9,8.8,14.9,59.6,9.1,26.5,0.0,0.0,4.8,43.9,8.1
36081056400,Queens,Queens,1582,797,785,20.4,15.3,12.4,0.0,40.8,790,52536,21350,5.1,6.4,33.3,12.9,32.4,6.6,14.8,51.9,10.6,29.3,8.2,0.0,0.0,37.8,9.6
36081056500,Queens,Queens,1380,709,671,85.4,13.8,0.7,0.0,0.0,750,50893,21419,22.0,28.9,23.3,30.7,20.4,9.0,16.5,27.5,2.9,55.2,11.6,0.0,2.8,32.0,5.0
36081056600,Queens,Queens,1703,834,869,31.5,6.2,21.3,0.0,24.1,1127,71087,19993,8.2,8.0,26.8,29.6,17.7,12.9,13.0,46.0,2.8,49.4,0.0,1.1,0.7,49.8,12.5
36081056700,Queens,Queens,4231,2058,2173,55.4,33.5,2.6,0.0,8.4,2779,80838,32405,6.9,14.3,36.7,19.6,25.1,9.9,8.7,35.9,2.7,55.6,2.4,1.6,1.9,35.0,5.3
36081056800,Queens,Queens,4439,2255,2184,21.1,6.3,66.1,0.0,4.4,2949,64858,28216,7.3,5.3,33.6,20.1,30.1,6.4,9.7,55.7,6.0,29.2,4.0,0.0,5.0,43.3,13.1
36081057700,Queens,Queens,3797,1895,1902,32.1,62.0,0.0,0.0,4.3,2497,66983,26048,9.7,12.2,22.8,35.3,18.7,13.3,10.0,23.6,7.4,60.3,7.1,0.0,1.7,37.1,6.7
36081057900,Queens,Queens,1610,804,806,32.9,62.7,0.4,0.8,2.8,1076,53542,26118,9.8,13.2,20.8,26.8,29.7,11.0,11.6,22.6,6.5,64.4,4.7,0.0,1.7,40.2,4.9
36081058000,Queens,Queens,3565,1662,1903,12.1,1.0,79.1,0.4,3.6,2585,76227,28739,6.9,2.2,33.2,25.2,27.6,7.1,6.9,50.4,7.1,42.5,0.0,0.0,0.0,51.8,15.0
36081058100,Queens,Queens,2875,1381,1494,41.1,55.0,1.4,0.0,2.4,1654,52560,33743,13.4,17.0,24.5,21.5,21.8,15.9,16.2,26.7,5.4,57.4,7.9,2.1,0.5,39.4,4.0
36081058200,Queens,Queens,5054,2519,2535,11.6,1.5,80.7,0.0,0.2,3228,83167,25118,17.4,45.3,21.2,30.6,27.6,9.8,10.8,45.1,6.9,40.2,2.5,3.4,1.9,44.6,24.3
36081058300,Queens,Queens,3327,1602,1725,39.6,48.5,5.1,0.6,4.7,2112,54688,29826,9.3,3.6,27.8,23.9,21.6,16.3,10.4,15.4,1.1,66.8,6.2,2.8,7.5,38.9,3.7
36081058500,Queens,Queens,4476,2117,2359,48.7,40.0,0.2,0.0,10.3,2646,52917,20483,14.9,18.2,24.1,28.0,21.2,14.4,12.3,19.9,1.5,63.6,11.0,2.1,1.8,38.0,7.0
36081058700,Queens,Queens,3421,1591,1830,21.0,72.8,0.5,0.0,5.6,1851,47331,23647,13.0,22.6,17.2,31.1,24.0,12.1,15.6,25.4,5.7,54.8,9.5,1.1,3.5,37.5,3.4
36081058900,Queens,Queens,4165,2082,2083,41.8,51.5,1.0,0.5,3.9,1707,38152,18050,26.8,42.3,21.6,36.0,18.6,14.2,9.6,13.2,2.8,70.3,8.8,1.8,3.0,36.7,9.4
36081059000,Queens,Queens,1428,596,832,6.4,0.8,88.7,1.9,1.1,1056,69022,25444,14.1,21.0,42.3,23.5,23.8,1.6,8.8,48.3,8.7,38.5,0.0,1.6,3.0,45.8,6.5
36081059100,Queens,Queens,5210,2526,2684,47.1,46.3,1.0,0.0,4.6,2641,56932,28016,12.9,21.1,24.4,23.8,21.4,17.3,13.2,13.3,3.6,67.9,5.8,3.1,6.3,37.0,5.3
36081059200,Queens,Queens,1128,527,601,3.8,3.4,89.1,0.0,0.4,872,81447,31344,3.0,4.3,31.3,28.5,23.6,5.9,10.7,41.7,5.3,52.1,1.0,0.0,0.0,48.7,12.1
36081059300,Queens,Queens,4192,1972,2220,26.2,65.6,2.9,0.0,4.8,2491,52641,24903,12.0,17.0,33.0,26.2,16.9,14.6,9.4,24.9,7.2,60.9,3.7,1.4,1.8,40.7,9.7
36081059400,Queens,Queens,1553,634,919,5.2,0.4,86.5,1.3,1.9,1210,89500,33816,3.5,5.4,34.0,25.9,20.6,9.2,10.3,49.9,17.4,29.2,0.0,1.8,1.7,43.9,13.1
36081059500,Queens,Queens,4435,1995,2440,42.3,51.0,3.1,0.0,2.7,2656,52159,26934,17.2,24.5,33.6,22.1,23.4,11.8,9.1,31.7,12.2,47.6,6.0,0.6,1.8,39.2,12.7
36081059600,Queens,Queens,1465,673,792,4.2,1.3,94.0,0.0,0.0,1129,74583,30282,1.7,0.0,35.9,17.9,33.3,3.5,9.4,54.2,4.8,36.8,1.4,1.6,1.2,49.6,10.5
36081059800,Queens,Queens,1727,744,983,8.5,1.5,82.9,0.0,2.9,1251,83021,29347,5.7,0.0,29.9,25.7,29.6,7.9,6.9,54.5,9.8,29.2,1.8,0.9,3.9,48.5,2.8
36081059900,Queens,Queens,1376,601,775,23.3,73.0,0.4,0.0,2.5,1001,57697,30245,6.8,7.6,40.7,21.9,17.7,3.2,16.5,41.2,11.0,40.8,2.4,0.0,4.6,35.8,13.5
36081060000,Queens,Queens,1086,421,665,10.7,1.0,86.6,0.0,0.8,780,87708,36908,3.5,6.2,36.2,27.1,27.4,1.3,8.0,62.6,0.8,31.7,0.0,1.2,3.7,49.7,4.1
36081060100,Queens,Queens,1955,1041,914,42.9,53.3,0.3,0.0,1.8,1361,67330,33204,13.3,22.5,22.6,24.3,20.9,15.6,16.6,48.7,17.0,30.2,2.8,0.5,0.7,35.0,13.7
36081060300,Queens,Queens,2006,1123,883,34.7,60.5,0.7,0.0,1.7,1346,75313,31792,6.3,7.4,40.4,22.2,20.6,9.3,7.6,32.2,6.5,55.0,3.3,1.5,1.5,41.6,7.6
36081060600,Queens,Queens,1393,595,798,6.2,2.1,90.2,0.0,0.4,990,83452,38898,1.7,3.9,40.5,22.9,24.8,0.0,11.8,62.4,6.8,30.2,0.0,0.0,0.6,47.5,0.1
36081060701,Queens,Queens,16,0,16,100.0,0.0,0.0,0.0,0.0,16,,,0.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,0.0
36081060800,Queens,Queens,1662,841,821,1.0,0.0,97.8,0.4,0.0,1190,84821,28312,5.8,4.2,32.1,25.2,27.5,3.0,12.2,42.6,8.1,45.6,0.6,0.9,2.2,52.9,7.6
36081061000,Queens,Queens,1556,615,941,1.7,0.8,96.3,0.0,0.0,1194,71766,25074,0.8,0.0,28.7,29.4,28.4,3.1,10.4,60.5,5.8,30.0,0.0,0.6,3.0,40.6,6.7
36081061200,Queens,Queens,1528,689,839,3.1,2.2,93.0,0.0,0.0,1135,104500,36746,6.8,15.6,46.9,7.2,29.1,6.3,10.6,61.1,6.2,27.8,0.0,0.6,4.3,44.5,5.6
36081061301,Queens,Queens,6281,3022,3259,33.8,56.1,0.9,0.0,8.0,3729,52153,23785,20.5,34.4,27.9,25.9,19.7,15.2,11.4,16.3,9.3,68.3,3.5,2.0,0.6,40.0,8.4
36081061302,Queens,Queens,15,4,11,0.0,73.3,26.7,0.0,0.0,11,,37407,0.0,0.0,27.3,0.0,72.7,0.0,0.0,72.7,0.0,0.0,27.3,0.0,0.0,,0.0
36081061400,Queens,Queens,1321,572,749,7.3,4.0,83.8,0.0,0.0,872,101473,30902,2.0,1.5,25.9,22.4,36.6,8.4,6.7,50.0,5.6,43.7,0.0,0.0,0.7,57.1,5.2
36081061601,Queens,Queens,2384,1141,1243,3.1,0.5,90.9,0.0,1.9,1676,97679,32671,3.7,3.1,34.6,30.0,18.6,8.4,8.4,50.8,10.4,33.8,0.0,0.0,5.1,50.1,6.2
36081061602,Queens,Queens,1275,611,664,9.5,2.2,83.1,1.3,0.0,938,89063,33168,6.2,15.3,28.5,28.3,30.0,7.7,5.5,56.0,19.9,24.1,0.0,0.0,0.0,45.1,2.8
36081061800,Queens,Queens,1876,931,945,1.1,4.0,90.4,0.0,0.5,1332,60938,28526,3.6,0.0,27.7,26.4,29.6,3.5,12.7,52.6,9.0,37.2,0.7,0.0,0.4,49.0,5.0
36081061900,Queens,Queens,2738,1357,1381,30.6,66.9,0.0,0.0,2.5,1987,69004,28864,13.2,23.1,38.5,17.1,27.2,10.9,6.2,35.6,11.1,42.6,7.4,0.6,2.6,40.7,13.2
36081062000,Queens,Queens,1518,706,812,8.8,0.5,80.6,0.0,7.8,1159,91538,38247,2.2,5.8,51.8,15.7,22.3,5.8,4.3,52.7,8.1,36.1,2.2,0.9,0.0,47.6,8.6
36081062100,Queens,Queens,2589,1025,1564,30.6,66.4,0.9,0.0,2.0,1795,56154,27199,18.5,29.0,20.7,19.4,36.3,9.6,14.1,42.9,7.6,36.7,7.0,4.2,1.6,35.2,11.3
36081062200,Queens,Queens,1653,779,874,6.8,1.0,90.3,0.0,1.6,1356,77813,31589,4.7,0.0,32.0,22.8,23.7,5.7,15.8,43.2,10.6,43.3,1.3,0.0,1.6,58.1,5.6
36081062300,Queens,Queens,2049,1111,938,35.7,63.5,0.0,0.0,0.8,1321,68207,26733,15.2,16.5,26.5,22.3,22.5,10.0,18.6,31.8,6.5,53.6,7.5,0.0,0.5,38.6,6.2
36081062400,Queens,Queens,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,
36081062500,Queens,Queens,2586,1314,1272,19.5,73.7,1.3,0.0,4.8,1823,62263,31460,5.1,8.9,33.9,21.4,23.2,12.4,9.2,43.3,2.1,39.2,7.8,2.5,5.1,35.2,6.5
36081062600,Queens,Queens,3096,1394,1702,7.8,1.7,89.2,0.0,0.6,2062,86196,29402,7.1,8.3,29.6,31.1,24.8,8.1,6.4,43.6,7.5,45.8,1.4,0.4,1.3,51.8,4.8
